PFAM	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
PF09148	0	2	0	1	0	0	0	2	0	0	0	0
PF09150	3	0	4	13	2	0	4	1	6	3	0	0
PF09152	4	6	2	1	4	4	2	10	6	2	4	8
PF09154	0	2	3	0	0	0	1	1	0	0	0	4
PF09157	2	4	3	8	10	4	8	4	11	4	1	3
PF09163	0	0	0	0	0	0	0	0	2	0	0	0
PF09167	0	0	0	0	0	0	1	0	0	0	0	0
PF09169	0	0	0	0	1	0	0	0	0	0	0	0
PF09172	0	0	0	1	0	0	0	0	0	0	0	1
PF09173	6	1	1	0	4	3	0	2	8	2	4	6
PF09176	1	0	0	3	0	0	0	1	2	3	1	1
PF09177	2	0	0	0	1	0	0	0	0	0	0	0
PF09179	3	1	8	6	10	5	9	5	3	5	3	6
PF09180	3	5	17	8	10	10	13	16	16	13	14	18
PF09182	0	1	0	0	0	0	1	0	1	0	0	0
PF09183	1	0	1	0	1	1	0	1	0	0	1	2
PF09184	0	0	0	0	0	0	1	0	0	0	0	0
PF09186	5	2	5	4	5	2	2	6	5	5	6	2
PF09189	0	0	0	0	0	0	0	0	1	1	0	0
PF09190	22	12	26	29	25	29	24	43	27	17	33	46
PF09192	0	0	0	1	0	0	0	0	0	0	0	0
PF09194	1	0	1	1	0	1	2	0	0	0	4	0
PF09195	4	2	12	6	8	6	5	9	5	4	7	9
PF09199	0	0	0	0	1	0	0	0	0	0	0	0
PF09202	0	0	0	1	0	0	0	1	0	0	1	0
PF09203	0	0	1	0	0	1	0	0	0	0	0	1
PF09204	1	0	1	0	1	0	1	0	0	2	0	0
PF09206	1	0	1	0	1	2	0	0	0	1	0	1
PF09209	6	1	5	7	5	7	2	9	5	6	12	9
PF09210	4	4	4	8	10	7	16	19	21	13	11	12
PF09212	0	0	0	0	0	1	0	0	0	0	0	0
PF09215	0	0	0	1	0	0	0	0	0	0	0	0
PF09217	1	0	0	1	1	0	1	0	0	1	0	0
PF09223	0	0	0	0	1	0	1	0	2	0	0	0
PF09224	1	0	3	1	4	4	2	8	3	4	2	6
PF09225	0	0	0	0	1	0	0	0	2	0	0	1
PF09226	0	0	1	0	0	0	0	0	0	0	0	0
PF09227	0	0	0	0	0	1	0	0	0	0	0	0
PF09229	1	0	1	1	0	0	0	0	0	0	0	1
PF09232	0	0	0	0	0	0	0	1	0	0	0	0
PF09233	0	0	2	3	6	4	0	0	3	5	2	3
PF09234	4	0	0	7	2	4	6	3	10	3	2	4
PF09235	0	1	0	1	0	0	0	0	0	0	0	0
PF09236	0	0	0	0	1	0	0	1	0	0	0	0
PF09237	0	0	0	0	0	0	1	0	1	0	0	0
PF09239	4	0	3	8	7	15	5	11	10	11	14	16
PF09240	0	0	0	0	0	1	0	0	0	0	0	0
PF09242	4	2	8	4	3	2	1	6	4	6	0	4
PF09243	4	1	0	3	0	2	4	0	1	1	2	3
PF09244	0	0	0	0	0	0	0	0	0	0	1	0
PF09249	1	0	0	1	2	11	3	3	3	3	3	13
PF09250	21	11	17	26	24	20	21	32	18	20	17	20
PF09258	0	0	0	3	1	2	1	1	0	1	0	0
PF09260	0	0	0	1	1	0	1	0	0	0	0	0
PF09261	7	7	20	11	15	17	21	32	31	16	21	28
PF09265	1	1	1	0	1	0	0	0	0	0	0	0
PF09268	3	0	0	1	0	0	0	0	0	0	0	0
PF09269	2	5	3	6	2	7	4	6	7	2	6	7
PF09273	0	0	0	3	0	0	1	0	0	0	0	0
PF09274	1	1	0	0	7	1	0	5	1	0	0	1
PF09278	10	6	16	27	20	8	24	16	21	14	9	17
PF09280	0	0	0	1	0	0	0	0	0	0	0	1
PF09281	0	1	0	0	0	1	0	0	0	0	0	2
PF09282	0	0	0	0	0	0	0	0	0	0	0	1
PF09285	35	16	39	39	31	29	38	40	41	28	39	35
PF09286	0	0	1	0	0	0	0	0	0	1	0	0
PF09288	0	0	0	0	1	0	0	0	0	0	0	0
PF09290	1	2	1	1	1	0	1	2	2	5	3	2
PF09293	1	1	0	0	1	1	0	1	0	0	0	0
PF09294	1	1	0	0	1	1	0	2	0	0	2	1
PF09295	6	7	10	10	4	9	5	11	8	8	8	16
PF09296	7	3	3	7	2	7	3	5	6	1	4	12
PF09297	6	4	11	10	5	13	8	13	10	5	9	14
PF09298	3	2	6	5	4	3	9	4	5	4	2	5
PF09299	6	6	14	10	9	16	8	25	15	10	16	20
PF09304	0	0	0	0	0	0	0	0	0	0	0	1
PF09305	0	0	0	0	0	0	1	0	0	0	0	0
PF09308	0	0	0	0	0	0	1	0	0	0	0	0
PF09312	11	9	17	10	22	12	18	21	14	9	12	24
PF09313	2	1	2	0	1	0	1	0	0	0	0	0
PF09314	6	1	2	6	2	4	9	7	5	4	4	6
PF09317	4	2	5	4	5	2	5	2	2	10	0	0
PF09318	0	0	0	1	0	1	0	0	0	0	0	0
PF09320	1	0	0	1	0	0	2	0	0	1	0	0
PF09322	0	0	0	0	0	0	0	1	0	0	0	0
PF09323	2	0	1	4	2	1	0	0	1	2	1	0
PF09324	0	0	0	2	0	0	0	0	0	0	0	0
PF09325	0	0	0	0	0	0	0	0	0	0	0	1
PF09326	3	2	9	6	2	1	4	4	3	3	0	4
PF09327	0	0	1	0	0	0	0	0	1	0	1	0
PF09330	3	1	1	5	1	0	1	1	0	0	0	0
PF09332	0	1	0	0	2	0	0	0	0	0	0	0
PF09333	0	0	0	1	0	0	0	0	1	0	0	0
PF09334	247	140	286	329	263	318	335	378	356	278	314	401
PF09335	43	22	71	51	54	37	50	67	75	49	50	76
PF09336	7	1	3	3	3	2	2	4	3	2	5	6
PF09337	6	0	0	12	5	27	5	1	9	10	2	23
PF09338	1	3	0	0	0	4	0	3	0	1	2	1
PF09339	75	40	107	105	75	91	96	134	98	86	98	129
PF09340	0	0	0	0	0	0	1	0	0	0	0	0
PF09341	0	0	0	0	0	0	1	0	1	0	0	1
PF09342	0	0	0	0	0	0	0	0	1	0	0	0
PF09343	9	9	19	19	12	8	13	11	8	6	2	9
PF09344	4	9	16	6	9	13	21	17	14	11	27	20
PF09345	19	22	36	14	29	10	51	28	50	7	17	13
PF09346	10	0	0	23	6	2	15	6	9	6	2	2
PF09347	2	3	9	12	13	4	5	7	6	6	4	9
PF09348	0	0	0	5	0	0	0	0	2	1	0	0
PF09349	2	4	8	10	4	2	5	4	4	4	1	2
PF09350	4	4	4	1	5	8	4	12	8	4	6	3
PF09351	6	0	2	10	3	1	2	1	7	4	0	1
PF09353	4	0	3	5	3	1	2	0	3	1	0	2
PF09356	9	6	14	13	8	7	8	6	4	5	3	6
PF09357	0	0	0	0	0	0	1	0	1	0	0	0
PF09359	5	1	3	5	11	7	4	5	4	6	6	4
PF09360	9	4	7	13	8	7	18	13	14	17	8	10
PF09361	11	8	25	27	15	9	15	15	9	16	2	8
PF09363	5	2	9	11	5	3	14	3	12	7	2	11
PF09364	18	5	12	34	17	7	27	17	26	19	12	21
PF09365	18	6	21	25	26	16	28	28	29	15	11	14
PF09366	0	0	4	7	2	1	5	0	9	5	1	1
PF09367	4	1	6	11	3	0	4	1	9	7	0	0
PF09369	16	6	15	11	12	14	18	30	20	9	22	29
PF09370	4	9	4	7	5	2	8	9	3	5	8	8
PF09371	14	14	27	22	27	22	22	29	24	18	18	20
PF09372	0	0	0	1	0	0	0	0	0	0	0	0
PF09373	0	0	0	1	0	0	1	1	0	1	1	0
PF09374	9	8	14	19	11	8	14	12	17	10	10	15
PF09375	24	8	28	54	24	9	37	13	34	22	4	12
PF09376	9	1	5	9	5	4	9	7	14	3	2	5
PF09377	5	1	0	1	2	3	1	4	2	2	2	5
PF09378	5	4	11	10	5	5	6	4	6	7	2	3
PF09379	0	0	0	0	2	0	1	0	0	0	0	0
PF09380	0	0	0	0	0	0	0	0	0	0	1	0
PF09382	17	19	27	28	33	11	29	23	21	15	19	26
PF09383	5	1	8	5	6	10	3	12	6	4	11	11
PF09384	0	0	0	0	1	0	0	0	0	0	0	0
PF09386	0	0	1	3	1	0	1	1	0	0	0	0
PF09388	0	2	1	0	0	0	1	1	0	0	0	0
PF09391	0	0	0	1	0	0	0	2	0	1	0	0
PF09393	0	0	0	0	0	0	2	0	0	0	0	0
PF09394	0	3	2	1	2	3	1	2	6	7	7	7
PF09396	0	0	0	0	0	0	0	0	0	0	1	0
PF09397	18	13	30	28	24	26	32	42	34	21	40	44
PF09398	0	0	0	0	0	0	0	0	1	0	0	0
PF09404	0	0	0	0	0	0	0	0	0	0	0	1
PF09406	0	0	0	1	0	0	0	0	0	1	0	0
PF09407	2	3	0	4	9	6	6	5	6	4	8	13
PF09409	3	0	1	1	2	0	2	1	2	1	0	0
PF09411	7	8	14	14	15	6	13	16	16	14	5	3
PF09412	1	0	1	1	0	0	0	0	1	0	0	1
PF09413	19	6	19	19	10	10	14	16	6	5	9	18
PF09414	10	4	9	12	14	8	13	17	13	13	9	18
PF09416	0	0	1	0	0	0	1	0	0	0	0	0
PF09418	3	0	0	3	1	0	0	0	0	0	0	0
PF09419	1	5	1	2	2	1	2	3	4	0	2	1
PF09423	57	9	44	105	47	28	69	35	69	50	25	56
PF09424	27	16	34	49	24	27	43	27	30	31	19	37
PF09425	0	0	0	0	0	0	0	0	0	0	0	1
PF09429	0	0	0	1	0	0	0	0	1	0	0	0
PF09430	8	0	3	6	4	6	5	4	5	2	2	6
PF09431	0	0	1	0	0	0	0	0	1	0	0	0
PF09438	0	0	0	0	1	0	1	0	0	0	1	2
PF09439	27	14	39	31	39	40	35	47	49	24	33	50
PF09440	1	0	0	0	1	0	0	0	0	0	0	0
PF09445	11	9	23	23	20	34	22	32	29	19	23	34
PF09448	1	0	3	7	1	1	3	2	2	1	2	0
PF09450	0	0	0	0	0	0	0	1	1	0	0	0
PF09453	0	0	0	0	0	0	0	0	0	1	0	0
PF09454	0	0	0	1	0	0	0	1	0	0	0	0
PF09455	8	7	14	8	7	4	16	11	7	3	3	11
PF09458	7	0	18	1	3	3	4	1	2	2	3	2
PF09459	0	0	2	1	2	0	5	0	2	4	1	1
PF09462	0	0	0	0	0	0	1	0	0	0	0	0
PF09465	3	0	0	1	0	0	1	1	0	1	0	0
PF09466	0	0	0	0	0	0	1	0	1	0	0	1
PF09468	0	0	0	0	0	0	1	0	0	0	0	0
PF09471	6	5	7	6	16	8	13	5	11	3	16	14
PF09474	0	0	0	1	1	0	0	1	0	0	0	0
PF09476	2	1	0	8	0	2	4	1	1	2	0	3
PF09478	0	0	0	0	0	1	0	0	0	0	0	0
PF09479	6	32	17	0	15	13	13	36	19	6	15	25
PF09481	6	5	13	5	15	11	8	18	13	8	17	15
PF09484	3	10	5	1	5	0	3	5	0	3	1	1
PF09485	1	4	7	2	2	0	2	4	6	2	5	5
PF09486	0	0	0	1	0	0	1	1	0	0	0	0
PF09488	1	0	1	5	1	1	2	1	1	1	2	2
PF09489	0	0	0	0	0	0	0	1	0	0	0	0
PF09490	0	0	1	0	0	0	0	0	1	0	1	1
PF09491	0	1	1	0	2	1	1	1	1	1	2	2
PF09492	10	1	8	14	5	8	10	14	14	10	15	18
PF09493	1	0	1	1	0	0	2	2	1	0	0	0
PF09494	0	0	0	0	0	0	0	0	1	0	0	0
PF09496	0	0	1	0	0	0	0	0	0	0	0	0
PF09497	0	0	0	0	0	0	1	0	0	0	0	0
PF09499	0	1	1	0	0	0	0	0	2	0	0	0
PF09500	1	0	5	4	2	2	3	2	3	0	2	4
PF09505	0	0	2	0	1	2	1	0	0	1	0	2
PF09506	0	0	0	1	0	0	2	1	1	0	0	0
PF09507	0	0	0	1	0	0	0	0	0	0	0	0
PF09508	2	2	1	0	1	0	0	1	0	1	4	2
PF09509	4	1	0	1	0	3	2	3	2	3	3	3
PF09511	7	5	3	3	5	5	6	7	0	1	2	2
PF09512	0	0	1	0	1	1	2	3	2	1	3	3
PF09515	0	3	0	0	0	0	0	2	0	0	1	1
PF09516	0	0	0	0	2	0	1	0	1	2	0	2
PF09517	1	2	1	2	1	2	0	4	1	1	5	1
PF09518	0	0	3	1	1	2	1	0	1	0	0	0
PF09519	0	0	0	1	1	0	1	1	1	1	1	0
PF09520	3	1	0	2	1	3	2	2	1	0	1	3
PF09521	0	0	0	0	0	0	1	2	0	0	0	0
PF09523	0	0	2	1	1	0	2	1	1	1	0	2
PF09524	1	1	5	0	4	2	0	5	2	3	0	4
PF09526	0	0	0	0	0	0	0	0	0	1	0	0
PF09527	13	3	25	21	22	15	16	31	22	23	14	16
PF09529	7	1	2	5	3	7	10	5	14	5	4	11
PF09532	0	0	0	0	0	0	0	1	0	0	0	0
PF09533	0	0	0	2	0	2	0	0	1	0	0	0
PF09534	0	0	0	0	0	0	1	0	0	0	0	1
PF09535	0	0	0	0	0	0	1	0	0	0	0	0
PF09536	0	0	0	0	2	1	0	0	0	0	0	0
PF09537	4	1	3	3	3	4	10	5	2	3	4	5
PF09538	4	2	4	5	4	2	3	5	7	5	0	4
PF09539	0	0	3	4	0	1	1	0	3	2	1	1
PF09543	1	0	1	1	2	0	3	1	3	1	1	3
PF09545	1	2	2	0	1	0	0	3	1	0	2	1
PF09546	1	2	1	0	0	0	0	0	1	0	0	0
PF09547	0	2	0	0	1	0	0	2	2	1	0	0
PF09548	0	2	0	0	0	0	2	0	0	0	0	0
PF09549	0	0	1	0	1	1	0	0	4	0	1	2
PF09550	4	2	7	5	1	0	1	1	2	2	0	0
PF09551	0	1	2	0	0	0	1	0	0	0	0	0
PF09553	1	0	0	1	0	0	1	0	2	0	0	0
PF09554	1	0	2	0	0	0	0	1	1	0	0	0
PF09556	0	0	0	1	0	0	0	0	1	0	0	1
PF09557	0	1	1	3	3	2	1	3	1	0	0	2
PF09559	3	0	2	3	4	3	7	2	7	4	1	4
PF09560	0	3	0	0	0	0	1	0	0	0	0	0
PF09561	0	0	2	0	2	0	1	1	0	0	1	1
PF09562	0	0	0	0	0	1	0	0	0	0	0	1
PF09563	0	0	1	0	0	0	1	0	0	0	0	0
PF09564	0	0	1	0	0	0	0	0	0	0	0	0
PF09565	0	2	0	3	0	5	2	3	3	0	1	4
PF09566	1	1	1	0	1	0	0	2	1	0	2	2
PF09567	0	0	0	0	0	0	0	0	1	0	0	0
PF09568	1	3	3	1	1	1	3	0	4	0	1	1
PF09569	0	0	0	0	2	0	0	0	0	0	0	0
PF09570	0	0	1	0	0	0	1	1	1	0	0	0
PF09571	2	1	0	0	1	1	3	2	1	2	1	1
PF09572	1	0	3	3	1	3	1	1	5	2	9	5
PF09574	1	0	0	0	0	0	0	0	0	0	0	0
PF09577	0	0	0	0	0	0	1	0	0	0	0	0
PF09578	0	0	1	0	0	0	0	0	0	0	0	0
PF09579	1	5	2	6	3	1	5	8	8	3	7	5
PF09580	0	0	0	1	0	0	1	0	0	0	0	0
PF09581	0	1	0	0	0	0	2	0	0	0	0	0
PF09585	0	0	0	0	0	1	2	1	0	0	0	0
PF09586	8	2	8	9	11	13	14	14	18	14	12	17
PF09587	26	15	30	36	31	39	44	59	50	22	37	60
PF09588	10	12	10	7	13	12	14	13	13	15	8	13
PF09591	0	0	1	0	0	0	0	0	0	0	0	0
PF09592	0	0	0	1	0	0	0	0	0	0	0	0
PF09594	25	1	10	46	24	28	39	19	55	37	26	49
PF09598	0	0	0	0	0	0	0	0	0	0	1	0
PF09600	0	0	0	1	0	0	0	0	0	0	0	0
PF09601	3	4	7	6	7	1	5	2	1	5	2	2
PF09603	13	15	22	14	25	39	26	46	26	24	36	35
PF09604	0	0	0	0	0	0	1	0	0	0	0	0
PF09605	0	1	1	0	0	0	2	0	1	0	0	0
PF09607	0	0	0	0	1	3	2	1	0	1	0	0
PF09608	9	3	15	20	11	10	9	3	9	6	8	8
PF09609	6	2	4	3	5	6	5	9	5	2	3	2
PF09611	0	0	0	0	2	0	1	0	0	0	0	0
PF09612	0	0	1	0	0	0	0	1	0	0	0	0
PF09613	0	0	0	0	1	0	1	4	2	1	2	3
PF09614	0	1	1	0	2	0	0	3	0	0	0	0
PF09615	0	2	1	1	3	1	0	2	0	0	0	0
PF09617	6	4	11	6	8	5	9	10	8	9	6	14
PF09618	0	0	2	0	3	0	1	0	0	1	0	0
PF09619	1	1	5	4	3	2	0	3	2	1	0	4
PF09620	2	0	1	1	2	1	2	0	4	4	1	3
PF09622	3	0	1	5	3	2	5	2	5	4	0	3
PF09623	2	5	12	3	4	10	5	12	12	3	7	12
PF09624	0	1	0	0	0	0	0	0	0	0	1	0
PF09625	0	0	0	0	0	0	1	0	0	0	0	0
PF09626	2	1	3	3	0	0	4	0	3	1	1	0
PF09629	0	0	0	0	0	0	1	0	0	0	1	0
PF09630	1	0	2	1	1	0	0	0	2	2	0	0
PF09631	0	0	1	0	0	0	0	0	0	0	0	0
PF09633	0	4	0	0	1	0	0	4	0	1	0	1
PF09636	0	1	0	0	0	0	0	0	0	1	0	0
PF09637	0	1	0	0	0	0	0	0	0	0	0	0
PF09640	2	2	2	0	1	1	0	4	2	1	1	1
PF09641	0	0	0	0	0	0	0	0	1	0	0	0
PF09643	6	4	4	0	12	2	3	4	2	4	5	3
PF09646	0	4	0	0	1	1	0	0	0	0	0	1
PF09648	0	0	0	0	0	0	1	0	0	0	0	1
PF09650	1	1	1	4	2	3	3	4	3	2	4	3
PF09651	1	0	7	4	3	4	11	4	2	4	4	1
PF09652	2	1	6	0	7	0	1	5	2	3	1	1
PF09654	1	0	2	2	1	0	1	0	5	1	0	0
PF09655	1	0	1	5	2	0	1	0	3	1	0	1
PF09656	11	4	3	10	3	5	9	11	5	10	6	6
PF09659	0	0	2	1	0	0	0	0	1	0	0	0
PF09660	1	3	1	0	1	2	0	4	0	2	3	2
PF09661	0	3	2	1	1	2	2	2	1	2	0	3
PF09662	0	0	0	0	1	0	0	0	0	0	1	1
PF09663	3	2	6	9	4	1	3	1	2	2	0	1
PF09664	1	3	1	0	1	0	1	4	0	2	0	3
PF09665	0	0	0	0	0	0	0	0	0	1	0	0
PF09668	2	0	0	9	1	5	6	0	3	1	0	2
PF09669	0	3	3	0	1	1	4	2	2	0	1	1
PF09670	9	2	4	12	5	6	8	7	18	6	14	10
PF09671	0	0	0	0	0	0	2	0	1	0	0	0
PF09673	0	0	0	1	3	0	0	1	0	0	1	3
PF09674	10	7	11	14	18	12	26	27	29	16	18	15
PF09676	0	0	1	0	3	1	0	1	0	1	0	1
PF09677	0	1	1	0	1	0	1	0	0	0	0	0
PF09678	1	0	2	1	3	4	4	8	6	5	3	5
PF09680	0	0	0	0	0	0	1	0	0	0	0	0
PF09681	0	3	0	0	2	2	2	0	7	3	3	3
PF09682	0	1	0	2	2	0	3	0	4	2	1	1
PF09683	0	0	0	0	0	1	0	0	0	0	0	0
PF09684	3	3	9	4	4	5	8	4	14	3	4	13
PF09685	11	3	9	15	12	14	13	13	17	15	8	16
PF09686	0	1	0	0	1	0	0	0	0	0	0	0
PF09687	0	0	1	0	0	0	0	0	0	0	0	0
PF09693	0	1	0	0	1	0	0	0	0	0	0	0
PF09694	5	4	7	5	6	4	6	9	2	5	7	9
PF09695	2	0	2	2	2	3	2	4	1	0	3	5
PF09697	1	1	4	2	5	1	2	1	1	0	0	0
PF09698	0	0	0	4	0	1	1	1	2	0	2	0
PF09699	77	16	72	96	71	91	95	120	81	102	80	123
PF09700	10	8	13	17	20	9	14	18	28	11	17	16
PF09701	4	4	4	3	5	4	9	13	7	3	6	6
PF09704	10	14	19	5	11	11	13	23	19	18	20	18
PF09707	1	4	3	1	3	4	6	10	5	4	2	6
PF09709	9	7	19	13	17	15	14	32	23	15	18	27
PF09711	0	0	0	0	1	0	1	0	0	0	0	1
PF09712	2	2	9	9	7	3	11	9	12	5	6	8
PF09716	0	0	0	0	0	1	0	0	0	0	0	0
PF09718	2	6	13	2	2	2	4	6	2	3	0	4
PF09719	7	8	10	3	14	23	12	36	16	10	18	23
PF09720	13	12	25	30	36	18	32	34	33	20	39	30
PF09721	55	12	72	61	48	68	78	89	72	70	72	100
PF09722	9	2	9	10	12	5	12	13	9	9	9	9
PF09723	27	5	42	25	37	48	39	86	47	37	62	74
PF09724	1	0	0	2	0	0	0	0	0	0	0	0
PF09726	0	0	0	1	0	0	0	0	0	0	0	0
PF09728	0	0	0	0	0	0	1	0	0	0	0	0
PF09730	0	0	0	1	0	0	0	0	0	0	0	0
PF09731	1	0	0	3	2	0	0	1	1	1	0	0
PF09733	0	0	0	1	0	0	1	0	0	0	0	0
PF09734	0	0	0	0	1	0	0	0	0	0	0	0
PF09735	2	0	0	3	1	0	2	2	1	0	0	2
PF09736	1	0	0	1	0	0	0	0	0	0	0	0
PF09738	0	0	0	0	0	0	1	0	1	0	0	0
PF09739	1	0	0	2	1	0	1	0	0	0	0	0
PF09741	1	0	0	0	0	0	0	0	0	0	0	1
PF09742	2	0	0	1	1	0	0	1	0	0	0	3
PF09743	0	0	0	2	1	0	1	0	0	1	3	0
PF09745	0	0	0	1	0	0	0	0	0	0	0	0
PF09747	0	0	0	2	0	0	0	1	0	0	0	0
PF09750	0	0	0	0	1	1	0	0	0	0	0	0
PF09751	1	0	0	0	0	0	1	0	0	1	0	0
PF09752	4	0	0	3	3	3	4	2	0	3	0	1
PF09753	0	0	0	2	1	1	0	0	0	0	0	0
PF09754	9	4	8	6	9	20	6	20	20	15	29	39
PF09755	0	0	0	1	0	0	1	0	0	1	0	0
PF09756	0	0	0	0	0	1	1	1	0	0	1	0
PF09758	2	0	0	1	0	0	0	0	1	1	0	0
PF09762	1	0	0	0	0	0	0	0	0	0	1	0
PF09763	1	0	1	1	0	0	0	0	1	0	0	0
PF09764	2	0	2	5	3	3	2	2	3	3	0	2
PF09765	1	0	0	0	0	0	0	0	0	0	0	0
PF09766	1	0	0	0	0	0	0	0	0	0	0	0
PF09768	0	0	0	1	0	0	0	0	0	0	0	1
PF09772	0	0	0	0	1	1	0	0	0	0	0	0
PF09773	1	0	0	1	0	1	0	0	1	0	0	0
PF09778	3	0	0	2	1	0	1	1	0	1	2	2
PF09783	0	0	1	0	0	1	0	0	0	0	0	0
PF09785	0	0	0	0	0	0	0	0	0	0	0	1
PF09787	0	0	0	0	0	2	0	0	0	0	0	0
PF09789	0	0	0	0	0	0	0	0	0	0	0	1
PF09790	0	0	0	0	0	0	0	0	0	0	0	1
PF09791	0	0	0	0	0	0	0	0	0	1	0	0
PF09792	0	0	0	0	0	0	1	0	0	0	0	0
PF09794	0	0	0	2	0	0	0	0	0	0	0	0
PF09797	1	0	0	1	0	0	0	0	0	0	0	0
PF09799	0	0	0	1	0	0	0	0	0	0	0	1
PF09801	0	0	0	0	1	0	0	0	0	1	0	0
PF09805	0	0	0	0	0	0	1	0	1	0	0	0
PF09806	0	0	0	0	0	1	0	0	0	0	0	0
PF09808	0	0	0	0	0	0	0	0	0	0	0	1
PF09809	0	0	0	1	0	0	0	0	1	0	0	0
PF09810	1	0	0	1	0	0	0	0	0	0	0	0
PF09811	6	0	0	3	4	2	4	0	11	2	2	5
PF09813	0	0	0	0	0	0	0	0	0	0	0	1
PF09814	1	0	0	0	0	0	0	0	0	0	0	0
PF09815	0	0	0	1	0	1	0	0	0	1	0	1
PF09817	0	0	0	0	0	1	0	0	0	0	0	0
PF09818	8	13	18	24	8	9	11	14	22	11	17	14
PF09819	1	1	2	2	0	4	2	1	1	0	2	2
PF09820	11	20	75	21	69	32	71	66	96	29	25	48
PF09821	1	1	0	0	0	0	0	1	0	0	1	0
PF09822	42	21	61	73	51	52	79	93	78	52	54	80
PF09823	1	4	6	0	1	1	2	2	4	0	2	4
PF09824	0	0	0	0	0	0	0	1	2	0	1	3
PF09825	2	1	0	0	0	7	1	2	3	1	4	2
PF09826	15	9	10	20	26	43	34	29	38	27	40	45
PF09827	22	18	32	31	36	14	41	38	32	26	18	27
PF09828	1	0	1	0	2	2	2	2	2	3	5	4
PF09829	0	0	0	0	0	0	0	0	0	0	0	1
PF09830	0	0	1	1	1	1	2	1	1	3	0	2
PF09831	4	2	8	3	8	2	7	6	1	4	2	1
PF09832	3	0	4	7	1	2	8	5	2	6	4	8
PF09834	5	2	4	5	8	2	1	8	3	7	2	3
PF09835	10	9	22	19	18	9	22	22	20	12	10	19
PF09836	4	1	8	8	13	4	5	4	8	6	2	7
PF09837	11	8	12	17	12	12	9	17	16	17	12	19
PF09838	5	2	12	4	9	7	8	9	2	3	4	7
PF09839	1	1	4	8	5	4	5	3	5	3	2	6
PF09842	0	1	2	1	4	2	1	2	0	2	0	0
PF09843	1	0	0	0	2	1	0	4	1	0	3	1
PF09844	9	1	5	14	8	7	13	8	13	5	3	7
PF09845	1	0	0	0	0	6	0	3	5	1	5	8
PF09846	1	0	0	2	1	7	1	3	3	1	4	6
PF09848	18	20	32	14	36	35	35	43	24	26	33	44
PF09849	0	3	1	1	1	1	3	3	0	1	1	1
PF09850	10	0	13	17	11	4	13	7	7	12	5	11
PF09851	12	2	12	20	15	11	22	9	17	11	9	11
PF09852	14	3	18	25	15	15	37	19	53	16	20	28
PF09853	1	0	1	0	1	3	1	4	2	4	6	7
PF09855	1	1	1	1	1	1	1	3	0	0	0	3
PF09856	5	0	9	12	4	2	5	0	5	3	2	2
PF09857	0	0	0	0	1	0	0	0	0	0	0	0
PF09858	4	1	4	8	4	4	3	5	16	3	15	20
PF09859	0	0	0	1	0	0	2	1	1	4	0	2
PF09860	2	0	2	4	1	3	3	6	3	7	6	12
PF09861	34	15	32	17	32	69	24	65	42	36	83	79
PF09862	0	4	1	2	2	6	6	4	9	7	9	5
PF09863	2	0	1	0	0	1	1	0	1	3	0	0
PF09864	4	1	5	2	8	1	1	4	2	2	2	3
PF09865	10	2	18	12	16	13	14	20	16	11	20	17
PF09866	1	0	0	2	0	0	4	1	2	1	0	0
PF09867	0	0	4	5	1	2	3	3	5	2	1	2
PF09868	0	0	0	0	0	0	0	0	0	0	0	1
PF09869	0	0	0	0	0	0	0	0	0	1	0	0
PF09872	0	1	0	0	0	1	0	1	1	0	0	2
PF09873	0	0	0	0	0	1	1	0	0	0	0	0
PF09876	1	2	2	5	2	0	0	1	2	2	0	1
PF09883	2	2	2	0	3	3	1	4	7	1	1	2
PF09884	1	0	0	0	1	1	0	0	0	0	0	0
PF09886	0	0	0	0	0	0	0	0	0	0	1	0
PF09889	1	1	3	2	0	2	1	3	3	0	3	2
PF09891	3	1	5	4	1	1	3	3	4	3	1	2
PF09892	0	0	0	0	1	0	0	0	0	0	0	0
PF09898	5	2	14	11	7	3	7	4	7	4	1	5
PF09899	48	6	45	61	36	33	61	28	47	38	26	42
PF09900	0	0	0	0	0	0	0	0	0	1	0	0
PF09902	0	1	0	0	1	0	1	0	0	0	0	0
PF09903	3	2	4	4	4	5	7	5	3	6	2	4
PF09904	0	0	0	1	0	0	0	0	0	0	0	1
PF09905	0	0	1	2	2	1	1	2	0	0	0	0
PF09906	1	0	0	3	1	1	1	0	0	1	0	4
PF09907	5	4	11	6	12	6	12	12	6	10	10	11
PF09911	0	0	0	0	0	0	1	0	0	0	0	0
PF09912	9	3	8	19	7	5	15	11	16	6	1	3
PF09913	3	1	2	2	1	0	3	3	6	2	3	2
PF09916	0	1	0	2	0	1	0	0	1	0	0	0
PF09917	12	4	13	25	16	7	21	9	11	15	8	6
PF09918	1	1	2	0	6	5	1	3	2	0	5	8
PF09919	1	1	0	0	2	0	1	6	2	0	3	3
PF09920	0	0	0	0	1	0	0	0	0	0	1	0
PF09922	4	3	8	6	5	11	3	6	5	6	7	6
PF09923	6	5	6	5	1	1	6	3	3	4	1	4
PF09924	10	4	15	4	13	13	8	18	17	9	14	22
PF09925	4	2	6	9	4	6	8	9	11	5	8	5
PF09926	0	0	1	0	1	0	2	0	0	2	0	2
PF09928	3	2	6	1	4	3	2	1	1	1	2	1
PF09929	1	1	3	0	2	3	4	2	2	1	1	3
