Env	Meta	PF00034	PF00037	PF00005	PF13579	PF00534	PF01058	PF05239	PF00106	PF01613	PF13247	PF09459	PF10418	PF12139	PF01568	PF13360	PF00528	PF03404	PF00174	PF14306	PF00258	PF01547	PF12838	PF12831	PF07992	PF00890	PF02635	PF13193	PF04945	PF00557	PF00556	PF02826	PF00009	PF04173	PF04663	PF01553	PF04077	PF04879	PF13501	PF01292	PF13183	PF02662	PF05398	PF07682	PF06099	PF03916	PF07680	PF12798	PF00374	PF11511	PF13237	PF08669	PF00384	PF13442	PF00389	PF00205	PF00202	PF03967	PF09242	PF08770	PF02775	PF02776	PF00175	PF00171	PF07883	PF01370	PF02665	PF02910	PF01507	PF04358	PF01747	PF13746	PF00459	PF01571	PF01077	PF09084	PF01070	PF00124	PF10518	PF00501	PF03144	PF03460	PF00355	PF01583	PF00291	PF00111
marine	4441659.3	2.0	0.0	14.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	4.0	8.0	0.0	2.0	0.0	5.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	2.0	0.0	4.0	0.0
marine	4441660.3	0.0	0.0	14.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0
marine	200	1.0	3.0	23.0	0.0	3.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	7.0	8.0	0.0	4.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	1.0	0.0	0.0	2.0	3.0	6.0	0.0	1.0	1.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	4.0	0.0
marine	4441129.3	2.0	2.0	10.0	0.0	4.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	5.0	3.0	0.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	8.0	0.0	1.0	2.0	0.0	0.0	2.0	3.0	4.0	0.0	1.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	1.0
marine	4441133.3	60.0	55.0	567.0	31.0	104.0	6.0	0.0	360.0	26.0	5.0	0.0	1.0	1.0	18.0	0.0	134.0	0.0	13.0	8.0	0.0	30.0	34.0	56.0	234.0	237.0	6.0	88.0	1.0	60.0	5.0	85.0	210.0	0.0	1.0	0.0	0.0	17.0	2.0	8.0	19.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	43.0	46.0	40.0	51.0	31.0	25.0	110.0	3.0	2.0	4.0	53.0	48.0	0.0	0.0	51.0	248.0	0.0	22.0	29.0	2.0	7.0	13.0	64.0	81.0	16.0	11.0	54.0	43.0	8.0	247.0	89.0	17.0	52.0	19.0	120.0	70.0
marine	4441134.3	32.0	15.0	371.0	22.0	94.0	4.0	0.0	222.0	19.0	3.0	0.0	0.0	0.0	5.0	0.0	53.0	0.0	4.0	3.0	0.0	16.0	13.0	23.0	120.0	119.0	3.0	38.0	1.0	33.0	1.0	41.0	123.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	23.0	11.0	22.0	17.0	19.0	62.0	0.0	1.0	0.0	40.0	27.0	0.0	0.0	50.0	265.0	0.0	18.0	6.0	1.0	7.0	2.0	29.0	33.0	12.0	6.0	23.0	66.0	3.0	131.0	64.0	14.0	12.0	21.0	62.0	26.0
marine	4441135.3	53.0	61.0	786.0	21.0	146.0	23.0	0.0	365.0	31.0	4.0	0.0	0.0	10.0	12.0	0.0	306.0	0.0	17.0	10.0	0.0	66.0	39.0	59.0	303.0	283.0	5.0	92.0	0.0	104.0	0.0	158.0	223.0	0.0	0.0	0.0	0.0	16.0	1.0	15.0	29.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	46.0	107.0	50.0	30.0	60.0	54.0	140.0	0.0	1.0	2.0	99.0	67.0	0.0	0.0	52.0	408.0	0.0	36.0	18.0	1.0	8.0	22.0	88.0	162.0	13.0	20.0	93.0	45.0	3.0	263.0	134.0	14.0	44.0	20.0	156.0	64.0
marine	4441139.3	51.0	70.0	922.0	24.0	170.0	30.0	0.0	442.0	31.0	2.0	0.0	0.0	8.0	13.0	0.0	344.0	0.0	12.0	4.0	0.0	85.0	47.0	68.0	316.0	287.0	8.0	108.0	3.0	75.0	4.0	164.0	217.0	0.0	0.0	0.0	0.0	17.0	4.0	26.0	36.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	50.0	121.0	62.0	21.0	70.0	79.0	141.0	5.0	0.0	1.0	128.0	86.0	0.0	0.0	67.0	414.0	1.0	36.0	18.0	0.0	5.0	24.0	95.0	184.0	22.0	36.0	90.0	33.0	6.0	332.0	110.0	24.0	70.0	28.0	165.0	56.0
marine	4441139.4	26.0	21.0	346.0	25.0	79.0	7.0	0.0	219.0	14.0	0.0	0.0	0.0	0.0	9.0	0.0	80.0	0.0	7.0	7.0	0.0	18.0	17.0	27.0	121.0	125.0	6.0	34.0	1.0	26.0	0.0	39.0	114.0	0.0	0.0	0.0	1.0	5.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	16.0	20.0	16.0	22.0	12.0	12.0	64.0	0.0	0.0	1.0	45.0	25.0	0.0	0.0	29.0	193.0	0.0	11.0	12.0	1.0	5.0	10.0	35.0	29.0	12.0	4.0	25.0	48.0	1.0	123.0	61.0	13.0	19.0	9.0	69.0	40.0
marine	4441143.3	129.0	139.0	1346.0	44.0	334.0	36.0	0.0	825.0	50.0	7.0	0.0	1.0	13.0	51.0	0.0	497.0	0.0	19.0	12.0	0.0	88.0	115.0	156.0	580.0	546.0	22.0	180.0	3.0	179.0	0.0	245.0	369.0	0.0	0.0	0.0	2.0	19.0	4.0	26.0	64.0	0.0	0.0	0.0	0.0	6.0	2.0	13.0	4.0	0.0	110.0	192.0	96.0	106.0	112.0	131.0	213.0	2.0	2.0	1.0	218.0	180.0	0.0	0.0	159.0	663.0	2.0	70.0	25.0	7.0	13.0	50.0	129.0	307.0	17.0	41.0	128.0	8.0	12.0	487.0	191.0	16.0	113.0	31.0	231.0	113.0
marine	4441147.3	29.0	25.0	364.0	24.0	84.0	9.0	0.0	238.0	16.0	1.0	0.0	0.0	1.0	3.0	0.0	81.0	0.0	3.0	4.0	0.0	15.0	18.0	26.0	133.0	120.0	1.0	31.0	2.0	40.0	0.0	40.0	117.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	16.0	15.0	14.0	20.0	15.0	19.0	58.0	0.0	0.0	0.0	41.0	22.0	0.0	0.0	41.0	244.0	0.0	8.0	13.0	0.0	10.0	12.0	27.0	30.0	11.0	6.0	25.0	77.0	2.0	109.0	68.0	12.0	23.0	16.0	72.0	25.0
marine	4441150.3	66.0	99.0	1082.0	29.0	236.0	43.0	0.0	484.0	34.0	8.0	0.0	0.0	6.0	23.0	0.0	449.0	0.0	18.0	7.0	0.0	96.0	84.0	89.0	400.0	359.0	10.0	116.0	0.0	117.0	1.0	194.0	278.0	0.0	0.0	0.0	0.0	17.0	5.0	21.0	59.0	0.0	0.0	0.0	0.0	6.0	1.0	8.0	2.0	1.0	87.0	136.0	68.0	33.0	95.0	89.0	176.0	0.0	2.0	6.0	154.0	112.0	0.0	0.0	67.0	571.0	2.0	59.0	34.0	0.0	4.0	44.0	111.0	223.0	5.0	25.0	119.0	51.0	6.0	357.0	137.0	8.0	70.0	35.0	187.0	80.0
marine	4441151.3	61.0	121.0	1147.0	33.0	239.0	36.0	0.0	566.0	31.0	1.0	0.0	0.0	12.0	13.0	0.0	478.0	0.0	11.0	11.0	0.0	100.0	79.0	105.0	438.0	445.0	13.0	142.0	1.0	124.0	0.0	233.0	301.0	0.0	0.0	0.0	1.0	15.0	2.0	12.0	53.0	0.0	1.0	0.0	0.0	3.0	1.0	4.0	1.0	0.0	94.0	155.0	88.0	43.0	115.0	74.0	185.0	1.0	2.0	2.0	182.0	103.0	0.0	0.0	67.0	606.0	1.0	61.0	34.0	3.0	8.0	41.0	110.0	245.0	20.0	35.0	141.0	46.0	7.0	400.0	163.0	21.0	71.0	32.0	202.0	101.0
marine	4441155.3	69.0	113.0	1068.0	31.0	244.0	34.0	0.0	509.0	35.0	5.0	0.0	0.0	7.0	29.0	0.0	441.0	0.0	14.0	14.0	0.0	103.0	75.0	85.0	388.0	353.0	8.0	107.0	1.0	123.0	2.0	187.0	287.0	0.0	1.0	0.0	0.0	26.0	4.0	17.0	55.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	90.0	120.0	86.0	40.0	87.0	79.0	184.0	1.0	3.0	4.0	124.0	112.0	0.0	0.0	82.0	592.0	1.0	51.0	28.0	1.0	20.0	45.0	122.0	216.0	17.0	28.0	114.0	54.0	8.0	344.0	148.0	22.0	67.0	42.0	184.0	94.0
marine	4441156.3	65.0	97.0	1109.0	30.0	210.0	26.0	0.0	505.0	32.0	8.0	0.0	0.0	8.0	9.0	0.0	434.0	0.0	14.0	3.0	0.0	98.0	68.0	76.0	408.0	339.0	2.0	133.0	0.0	121.0	3.0	194.0	253.0	0.0	0.0	0.0	2.0	7.0	5.0	11.0	60.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	77.0	116.0	59.0	38.0	89.0	84.0	170.0	1.0	3.0	4.0	150.0	107.0	0.0	0.0	74.0	533.0	1.0	59.0	29.0	1.0	5.0	41.0	98.0	216.0	11.0	37.0	139.0	46.0	7.0	368.0	130.0	10.0	57.0	29.0	201.0	73.0
marine	4441568.3	61.0	121.0	1147.0	33.0	239.0	36.0	0.0	566.0	31.0	1.0	0.0	0.0	12.0	13.0	0.0	478.0	0.0	11.0	11.0	0.0	100.0	79.0	105.0	438.0	445.0	13.0	142.0	1.0	124.0	0.0	233.0	301.0	0.0	0.0	0.0	1.0	15.0	2.0	12.0	53.0	0.0	1.0	0.0	0.0	3.0	1.0	4.0	1.0	0.0	94.0	155.0	88.0	43.0	115.0	74.0	185.0	1.0	2.0	2.0	182.0	103.0	0.0	0.0	67.0	606.0	1.0	61.0	34.0	3.0	8.0	41.0	110.0	245.0	20.0	35.0	141.0	46.0	7.0	400.0	163.0	21.0	71.0	32.0	202.0	101.0
marine	4441570.3	1664.0	1297.0	12326.0	539.0	2048.0	179.0	0.0	7188.0	432.0	305.0	0.0	8.0	69.0	581.0	0.0	5744.0	0.0	289.0	28.0	0.0	1517.0	1049.0	924.0	4147.0	3717.0	105.0	1747.0	71.0	903.0	3.0	1742.0	1777.0	0.0	0.0	0.0	23.0	394.0	16.0	601.0	630.0	0.0	3.0	0.0	1.0	183.0	0.0	134.0	70.0	1.0	1077.0	761.0	1407.0	1105.0	778.0	772.0	1962.0	8.0	9.0	19.0	1261.0	1062.0	0.0	0.0	1560.0	4631.0	10.0	425.0	273.0	28.0	26.0	395.0	604.0	1296.0	278.0	1149.0	938.0	91.0	195.0	4526.0	994.0	298.0	1047.0	245.0	1541.0	1125.0
marine	4441571.3	1665.0	1304.0	12342.0	539.0	2046.0	179.0	0.0	7223.0	433.0	303.0	0.0	9.0	70.0	579.0	0.0	5764.0	0.0	289.0	28.0	0.0	1527.0	1060.0	940.0	4173.0	3747.0	105.0	1749.0	57.0	903.0	3.0	1742.0	1787.0	0.0	0.0	0.0	23.0	395.0	17.0	610.0	629.0	0.0	2.0	0.0	1.0	185.0	0.0	153.0	71.0	1.0	1082.0	758.0	1418.0	1099.0	779.0	772.0	1968.0	8.0	9.0	19.0	1262.0	1066.0	0.0	0.0	1571.0	4646.0	10.0	425.0	278.0	28.0	26.0	391.0	608.0	1292.0	279.0	1155.0	932.0	91.0	201.0	4525.0	996.0	297.0	1056.0	251.0	1541.0	1122.0
marine	4441573.3	406.0	520.0	5306.0	103.0	1104.0	150.0	0.0	3085.0	134.0	46.0	1.0	5.0	64.0	141.0	0.0	2654.0	0.0	76.0	30.0	0.0	596.0	418.0	442.0	2148.0	2005.0	41.0	801.0	5.0	712.0	1.0	1186.0	1419.0	0.0	0.0	0.0	2.0	91.0	26.0	78.0	294.0	0.0	0.0	0.0	0.0	45.0	1.0	38.0	3.0	0.0	412.0	869.0	487.0	247.0	525.0	526.0	852.0	6.0	11.0	16.0	907.0	650.0	0.0	0.0	413.0	2249.0	5.0	375.0	125.0	10.0	38.0	184.0	629.0	1437.0	45.0	190.0	902.0	34.0	41.0	2085.0	783.0	35.0	428.0	144.0	1047.0	479.0
marine	4441574.3	576.0	702.0	5712.0	125.0	1314.0	166.0	0.0	3888.0	140.0	76.0	2.0	27.0	59.0	183.0	0.0	2587.0	0.0	115.0	47.0	0.0	595.0	562.0	609.0	2256.0	2161.0	35.0	834.0	4.0	758.0	0.0	1199.0	1591.0	0.0	0.0	0.0	3.0	150.0	26.0	55.0	401.0	3.0	0.0	0.0	0.0	64.0	3.0	43.0	5.0	5.0	579.0	739.0	584.0	428.0	497.0	491.0	1205.0	3.0	9.0	35.0	959.0	620.0	0.0	0.0	597.0	2777.0	13.0	316.0	91.0	10.0	62.0	249.0	655.0	1242.0	34.0	182.0	707.0	50.0	35.0	2293.0	883.0	31.0	612.0	180.0	1226.0	531.0
marine	4441593.3	56.0	55.0	810.0	49.0	185.0	19.0	0.0	495.0	41.0	3.0	0.0	0.0	0.0	8.0	0.0	179.0	0.0	9.0	8.0	0.0	39.0	36.0	72.0	300.0	282.0	8.0	78.0	1.0	77.0	0.0	108.0	226.0	0.0	1.0	0.0	0.0	3.0	9.0	8.0	22.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	0.0	46.0	47.0	28.0	43.0	43.0	26.0	112.0	0.0	1.0	7.0	75.0	54.0	0.0	0.0	107.0	683.0	0.0	23.0	27.0	0.0	12.0	23.0	80.0	69.0	26.0	15.0	46.0	253.0	1.0	269.0	105.0	27.0	46.0	25.0	126.0	82.0
marine	4441594.3	134.0	170.0	1972.0	58.0	433.0	59.0	0.0	888.0	72.0	8.0	0.0	0.0	26.0	35.0	0.0	747.0	0.0	31.0	24.0	0.0	176.0	120.0	158.0	717.0	726.0	17.0	238.0	2.0	225.0	3.0	378.0	535.0	0.0	0.0	0.0	0.0	17.0	9.0	36.0	100.0	0.0	1.0	0.0	0.0	5.0	2.0	7.0	1.0	0.0	137.0	228.0	124.0	86.0	167.0	161.0	304.0	2.0	6.0	10.0	292.0	208.0	0.0	0.0	132.0	1028.0	4.0	112.0	36.0	3.0	24.0	61.0	205.0	376.0	16.0	41.0	219.0	105.0	10.0	666.0	274.0	25.0	104.0	55.0	364.0	154.0
marine	4441603.3	113.0	151.0	1390.0	48.0	309.0	41.0	0.0	798.0	38.0	7.0	1.0	1.0	20.0	27.0	0.0	558.0	0.0	18.0	12.0	0.0	138.0	104.0	134.0	556.0	504.0	11.0	192.0	3.0	153.0	1.0	256.0	360.0	0.0	0.0	0.0	2.0	20.0	2.0	29.0	64.0	0.0	0.0	0.0	0.0	11.0	1.0	5.0	2.0	0.0	102.0	165.0	110.0	75.0	121.0	120.0	225.0	3.0	3.0	3.0	194.0	169.0	0.0	0.0	96.0	755.0	1.0	69.0	21.0	2.0	20.0	42.0	179.0	272.0	21.0	54.0	185.0	67.0	8.0	591.0	180.0	20.0	101.0	41.0	240.0	96.0
marine	4441606.3	52.0	69.0	923.0	24.0	170.0	30.0	0.0	441.0	31.0	2.0	0.0	0.0	8.0	13.0	0.0	344.0	0.0	12.0	4.0	0.0	85.0	46.0	69.0	317.0	285.0	9.0	108.0	3.0	75.0	3.0	163.0	218.0	0.0	0.0	0.0	0.0	17.0	4.0	26.0	35.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	49.0	119.0	62.0	21.0	71.0	79.0	141.0	5.0	0.0	1.0	126.0	85.0	0.0	0.0	66.0	414.0	1.0	39.0	18.0	0.0	5.0	22.0	95.0	185.0	22.0	36.0	90.0	33.0	6.0	331.0	110.0	24.0	72.0	28.0	165.0	55.0
marine	4441607.3	94.0	118.0	1641.0	41.0	355.0	50.0	0.0	759.0	43.0	2.0	0.0	0.0	16.0	25.0	0.0	615.0	0.0	20.0	11.0	0.0	183.0	81.0	104.0	530.0	504.0	13.0	149.0	1.0	198.0	1.0	267.0	397.0	0.0	0.0	0.0	1.0	23.0	7.0	21.0	66.0	0.0	1.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	88.0	169.0	114.0	63.0	115.0	111.0	253.0	4.0	3.0	6.0	208.0	165.0	0.0	0.0	119.0	866.0	7.0	71.0	35.0	3.0	14.0	42.0	161.0	311.0	18.0	41.0	172.0	89.0	6.0	507.0	192.0	25.0	91.0	49.0	290.0	119.0
marine	4441608.3	31.0	14.0	371.0	21.0	91.0	4.0	0.0	223.0	19.0	3.0	0.0	0.0	0.0	5.0	0.0	53.0	0.0	4.0	3.0	0.0	16.0	13.0	23.0	120.0	121.0	2.0	37.0	1.0	33.0	1.0	41.0	125.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	23.0	11.0	21.0	17.0	18.0	63.0	0.0	1.0	0.0	40.0	27.0	0.0	0.0	50.0	264.0	0.0	18.0	6.0	1.0	7.0	2.0	29.0	33.0	12.0	6.0	23.0	66.0	3.0	132.0	64.0	15.0	11.0	20.0	62.0	27.0
marine	4441609.3	112.0	143.0	1713.0	55.0	400.0	48.0	0.0	813.0	53.0	12.0	0.0	0.0	17.0	30.0	0.0	715.0	0.0	18.0	15.0	0.0	180.0	112.0	110.0	586.0	544.0	9.0	198.0	1.0	204.0	4.0	293.0	448.0	0.0	0.0	0.0	0.0	24.0	6.0	30.0	73.0	0.0	2.0	0.0	0.0	4.0	1.0	7.0	1.0	0.0	118.0	219.0	117.0	55.0	126.0	136.0	298.0	4.0	6.0	5.0	228.0	174.0	0.0	0.0	100.0	878.0	4.0	86.0	42.0	1.0	17.0	49.0	200.0	356.0	11.0	38.0	207.0	67.0	9.0	559.0	223.0	9.0	110.0	40.0	312.0	132.0
marine	4441611.3	375.0	558.0	5761.0	140.0	1354.0	161.0	0.0	2680.0	165.0	23.0	0.0	4.0	51.0	112.0	0.0	2185.0	0.0	75.0	39.0	0.0	551.0	385.0	430.0	2023.0	1882.0	54.0	634.0	3.0	659.0	5.0	1063.0	1412.0	0.0	0.0	0.0	1.0	83.0	19.0	98.0	287.0	0.0	1.0	0.0	0.0	21.0	0.0	23.0	3.0	4.0	417.0	632.0	424.0	216.0	414.0	431.0	881.0	10.0	9.0	19.0	789.0	591.0	0.0	0.0	380.0	3216.0	19.0	301.0	125.0	3.0	59.0	199.0	624.0	1074.0	67.0	162.0	622.0	287.0	29.0	1863.0	724.0	76.0	320.0	168.0	1000.0	447.0
marine	4441617.3	153.0	196.0	1692.0	41.0	336.0	44.0	0.0	921.0	30.0	7.0	0.0	2.0	25.0	42.0	0.0	639.0	0.0	23.0	11.0	0.0	152.0	146.0	139.0	630.0	618.0	10.0	227.0	1.0	222.0	4.0	317.0	473.0	0.0	0.0	0.0	1.0	27.0	7.0	30.0	106.0	0.0	0.0	0.0	0.0	8.0	1.0	11.0	2.0	1.0	141.0	226.0	120.0	91.0	157.0	131.0	274.0	5.0	4.0	5.0	208.0	144.0	0.0	0.0	120.0	710.0	6.0	108.0	39.0	2.0	9.0	73.0	179.0	375.0	18.0	40.0	203.0	37.0	10.0	618.0	255.0	17.0	115.0	53.0	341.0	145.0
marine	4441618.3	167.0	162.0	1895.0	58.0	364.0	55.0	0.0	999.0	40.0	10.0	0.0	1.0	20.0	35.0	0.0	800.0	0.0	45.0	11.0	0.0	214.0	133.0	166.0	710.0	661.0	15.0	245.0	1.0	232.0	3.0	406.0	465.0	0.0	0.0	0.0	3.0	40.0	1.0	43.0	87.0	0.0	0.0	0.0	0.0	21.0	2.0	12.0	1.0	0.0	121.0	267.0	152.0	95.0	188.0	152.0	327.0	1.0	5.0	3.0	260.0	220.0	0.0	0.0	119.0	746.0	5.0	92.0	43.0	8.0	15.0	62.0	203.0	424.0	20.0	67.0	242.0	47.0	13.0	672.0	272.0	17.0	133.0	52.0	385.0	190.0
marine	4442450.3	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
marine	4442464.3	16.0	14.0	88.0	4.0	20.0	3.0	0.0	71.0	4.0	2.0	0.0	1.0	0.0	7.0	0.0	37.0	0.0	7.0	0.0	0.0	6.0	7.0	11.0	27.0	37.0	0.0	10.0	0.0	16.0	0.0	30.0	15.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	9.0	14.0	7.0	13.0	9.0	23.0	0.0	0.0	1.0	28.0	17.0	0.0	0.0	19.0	51.0	0.0	5.0	4.0	0.0	0.0	5.0	7.0	11.0	8.0	7.0	14.0	0.0	3.0	40.0	10.0	6.0	11.0	3.0	21.0	10.0
marine	4442498.3	5.0	5.0	53.0	3.0	10.0	3.0	0.0	31.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	13.0	0.0	3.0	0.0	0.0	3.0	6.0	5.0	16.0	13.0	0.0	7.0	0.0	7.0	0.0	11.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	5.0	3.0	1.0	15.0	0.0	0.0	0.0	14.0	3.0	0.0	0.0	3.0	20.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	3.0	1.0	1.0	5.0	1.0	0.0	20.0	9.0	1.0	1.0	4.0	12.0	1.0
marine	4442499.3	2.0	7.0	80.0	4.0	13.0	0.0	0.0	53.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	26.0	0.0	2.0	3.0	0.0	4.0	6.0	7.0	16.0	26.0	0.0	13.0	1.0	11.0	0.0	19.0	19.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	4.0	5.0	3.0	15.0	12.0	19.0	0.0	0.0	0.0	15.0	7.0	0.0	0.0	10.0	28.0	0.0	1.0	3.0	0.0	3.0	0.0	3.0	13.0	2.0	6.0	13.0	0.0	0.0	33.0	14.0	3.0	14.0	2.0	18.0	7.0
marine	4442499.4	12.0	12.0	129.0	7.0	19.0	2.0	0.0	76.0	2.0	2.0	0.0	2.0	0.0	7.0	0.0	56.0	0.0	6.0	0.0	0.0	5.0	10.0	12.0	36.0	35.0	2.0	15.0	0.0	16.0	0.0	14.0	25.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	10.0	6.0	8.0	13.0	6.0	15.0	18.0	0.0	0.0	1.0	17.0	17.0	0.0	0.0	19.0	51.0	0.0	1.0	0.0	1.0	2.0	2.0	8.0	11.0	2.0	10.0	9.0	0.0	5.0	40.0	13.0	3.0	14.0	4.0	14.0	9.0
marine	4442500.3	8.0	10.0	115.0	7.0	17.0	1.0	0.0	79.0	2.0	3.0	0.0	0.0	0.0	6.0	0.0	33.0	0.0	0.0	1.0	0.0	6.0	7.0	8.0	25.0	29.0	1.0	14.0	0.0	15.0	0.0	15.0	21.0	0.0	0.0	0.0	0.0	5.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	9.0	9.0	6.0	7.0	10.0	6.0	24.0	1.0	0.0	0.0	13.0	13.0	0.0	0.0	7.0	46.0	0.0	2.0	0.0	0.0	1.0	2.0	9.0	12.0	1.0	1.0	9.0	12.0	0.0	31.0	13.0	2.0	12.0	3.0	22.0	6.0
marine	4442500.4	21.0	19.0	108.0	5.0	17.0	8.0	0.0	111.0	1.0	0.0	0.0	2.0	1.0	9.0	0.0	55.0	0.0	5.0	2.0	0.0	5.0	8.0	14.0	41.0	50.0	1.0	19.0	0.0	20.0	0.0	27.0	33.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	13.0	15.0	13.0	9.0	16.0	37.0	0.0	0.0	0.0	19.0	29.0	0.0	0.0	27.0	74.0	1.0	7.0	0.0	1.0	2.0	5.0	6.0	16.0	3.0	8.0	15.0	0.0	3.0	50.0	23.0	3.0	25.0	5.0	32.0	16.0
marine	4442503.3	15.0	20.0	120.0	12.0	19.0	3.0	0.0	106.0	4.0	6.0	0.0	0.0	1.0	10.0	0.0	53.0	0.0	4.0	2.0	0.0	2.0	21.0	10.0	47.0	39.0	0.0	20.0	1.0	24.0	0.0	29.0	28.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	16.0	15.0	15.0	10.0	14.0	12.0	31.0	0.0	0.0	0.0	27.0	14.0	0.0	0.0	25.0	58.0	1.0	2.0	1.0	0.0	3.0	2.0	9.0	19.0	3.0	13.0	16.0	0.0	3.0	58.0	14.0	3.0	17.0	3.0	24.0	12.0
