Genera	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Sordariomycetes unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Thermoproteaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	0.0	0.0	0.0	4.8988389751628865e-05	5.705808513066301e-05	0.0	0.00011531697754201862	7.837809593478942e-05	6.794170601623807e-05	0.0	0.0	0.0
Sphaerobacter	0.0	0.0	4.625346901017576e-05	0.0002449419487581443	0.00022823234052265205	0.0008670520231213873	0.00023063395508403725	0.00039189047967394715	0.00047559194211366647	0.0004121702637889688	0.0004643309413254538	0.0006116394996788893
Thermoplasmata unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Sphaerochaeta	0.0	0.0	4.625346901017576e-05	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.000182882223847842	3.3970853008119036e-05	0.0	4.2211903756859436e-05	6.116394996788892e-05
Sphaerotilus	0.0	0.0	6.938020351526365e-05	0.0001469651692548866	0.0	0.0	0.00014414622192752329	0.00015675619186957885	0.00033970853008119035	0.00018735011990407674	0.0005065428450823132	0.0003364017248233891
Sphingobacteriaceae unclassified	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	5.765848877100931e-05	5.225206395652628e-05	6.794170601623807e-05	0.0	0.0	3.058197498394446e-05
Sphingobacteriales unclassified	0.0	0.0	4.625346901017576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spongiibacteraceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	5.765848877100931e-05	0.0	0.0	0.0	0.0	0.0
Haliscomenobacter	0.0	0.0	0.0002543940795559667	0.0008083084309018762	0.0007988131918292822	0.0	0.0006342433764811024	0.000365764447695684	0.0002717668240649523	0.0	0.0	0.0
Candidatus Roizmanbacteria unclassified	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	9.633911368015414e-05	2.8829244385504656e-05	5.225206395652628e-05	3.3970853008119036e-05	7.494004796163069e-05	0.0001266357112705783	3.058197498394446e-05
Erythroparvovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Erwinia	0.0	0.0	2.312673450508788e-05	7.34825846274433e-05	2.8529042565331506e-05	0.0	8.648773315651397e-05	0.00010450412791305256	0.0	7.494004796163069e-05	0.00021105951878429716	3.058197498394446e-05
Epsilonproteobacteria unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	0.0	2.8829244385504656e-05	5.225206395652628e-05	0.0	3.7470023980815345e-05	8.442380751371887e-05	0.0
Epilithonimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Entomoplasma	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	3.058197498394446e-05
Mannheimia	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Maribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Enterorhabdus	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0001019125590243571	3.7470023980815345e-05	8.442380751371887e-05	0.0
Enterococcus	0.0	0.00029194949273775636	4.625346901017576e-05	2.4494194875814433e-05	0.00014264521282665753	9.633911368015414e-05	5.765848877100931e-05	2.612603197826314e-05	6.794170601623807e-05	7.494004796163069e-05	4.2211903756859436e-05	0.00012232789993577784
Endozoicomonas	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	5.225206395652628e-05	0.0	0.0	0.0	0.0
Marinifilum	0.0	0.0	0.0	0.0	0.00019970329795732054	0.0	0.00037478017701156053	0.0	0.0	0.0	0.0	0.0
Empedobacter	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinithermus	0.0	0.0	0.0	0.0	0.0	0.0	0.00014414622192752329	0.0	0.0	0.0	0.0	0.00018349184990366677
Marinitoga	0.0	0.0	0.0	0.0	0.0	0.0	5.765848877100931e-05	5.225206395652628e-05	0.0	0.0	0.0	0.0
Marinomonas	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Eimeriidae unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.00014414622192752329	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Eggerthellaceae unclassified	0.0	0.0	2.312673450508788e-05	9.797677950325773e-05	2.8529042565331506e-05	9.633911368015414e-05	5.765848877100931e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	9.174592495183338e-05
Erysipelotrichaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Luteipulveratus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Pseudacidovorax	0.0	0.0	0.00011563367252543941	0.0	0.0	0.0001926782273603083	5.765848877100931e-05	0.0	0.0	0.0	0.0	0.0
Luteimonas	0.0	0.0002189621195533173	0.0005319148936170213	0.0013716749130456081	0.0007988131918292822	0.0	0.0014414622192752329	0.0008882850872609468	3.3970853008119036e-05	0.001199040767386091	0.0	0.0006116394996788893
Leishmania	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Lentisphaerae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Lentivirus	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Leotiomyceta unclassified	0.0	0.0	0.0	0.000563366482143732	0.0	9.633911368015414e-05	0.0005477556433245885	0.00010450412791305256	0.0005095627951217855	7.494004796163069e-05	0.0	0.0
Leptolinea	0.0	0.0	0.0	0.0	0.0	0.00024084778420038535	0.0	0.0	0.0	0.0	0.00029548332629801604	0.0
Facklamia	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Leptotrichia	0.0	0.00014597474636887818	0.0	0.0	0.0	0.0	2.8829244385504656e-05	2.612603197826314e-05	0.0	0.0	0.0	3.058197498394446e-05
Eurotiomycetes unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	0.0
Eurotiales unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Lewinella	0.0	0.0	0.0	0.0007838142360260618	0.00028529042565331506	0.0	0.00023063395508403725	0.0001306301598913157	0.0	0.0	0.0	0.0
Limnochorda	0.0	0.0	0.0001387604070305273	0.0	0.0004564646810453041	0.00043352601156069364	0.00037478017701156053	0.0003135123837391577	0.0003057376770730713	0.00048711031175059953	0.000675390460109751	0.0004281476497752225
Limnohabitans	0.0	7.298737318443909e-05	4.625346901017576e-05	4.8988389751628865e-05	0.00017117425539198904	4.816955684007707e-05	8.648773315651397e-05	5.225206395652628e-05	6.794170601623807e-05	0.00011241007194244605	4.2211903756859436e-05	0.00015290987491972232
Limnoraphis	0.0	0.0	0.00020814061054579092	0.0	0.0	0.0	0.0002594631994695419	0.00010450412791305256	0.00105309644325169	0.00026229016786570743	0.0	0.0
Listeria	0.0	0.0	4.625346901017576e-05	4.8988389751628865e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Listeriaceae unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	4.8988389751628865e-05	0.0	0.0	5.765848877100931e-05	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Eucoccidiorida unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Eubacteriaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mastigocladopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002717668240649523	0.0	0.0	0.0
Mastigocladus	0.0	0.0	0.0	7.34825846274433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mastigocoleus	0.0	0.0	0.0	0.0	0.0	0.0	0.00020180471069853258	0.0	0.0	0.0	0.0	0.0
Megamonas	0.0	7.298737318443909e-05	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanoregula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Methanosarcinaceae unclassified	0.0	0.0	0.0	0.0	5.705808513066301e-05	0.0	0.0	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	0.0
Methanosarcinales unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	3.058197498394446e-05
Methanothermobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Dorea	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	0.0	2.8829244385504656e-05	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0001266357112705783	0.0
Methylobacillus	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Diplodia	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Methylocaldum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002612603197826314	0.0	0.0	0.0	0.00021407382488761124
Methylocapsa	0.0	0.0	0.0002775208140610546	0.000563366482143732	0.0	0.0	0.0003459509326260559	0.0	6.794170601623807e-05	0.00011241007194244605	0.0	0.0
Dikarya unclassified	0.0	0.0	2.312673450508788e-05	7.34825846274433e-05	2.8529042565331506e-05	4.816955684007707e-05	8.648773315651397e-05	7.837809593478942e-05	6.794170601623807e-05	0.0	0.0	9.174592495183338e-05
Methylocella	0.0	0.0	0.0001387604070305273	0.00012247097437907215	0.00011411617026132602	0.0	0.00014414622192752329	0.0	0.0002717668240649523	0.00026229016786570743	0.0	0.0
Methylococcales unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Methylococcus	0.0	0.0005109116122910736	0.00016188714153561517	0.0002939303385097732	0.0003994065959146411	0.0003371868978805395	0.00023063395508403725	0.00028738635176089454	0.0001019125590243571	0.00029976019184652276	0.0	0.0005198935747270559
Dictyoglomus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Methyloferula	0.0	0.0	0.0	0.0001469651692548866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylohalobius	0.0	0.00014597474636887818	0.0002775208140610546	0.00012247097437907215	8.558712769599452e-05	0.0	0.00023063395508403725	0.00028738635176089454	0.0005435336481299046	0.0	0.0002532714225411566	0.00036698369980733353
Dicistroviridae unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Diaporthales unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylophaga	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Methanomicrobiales unclassified	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.116394996788892e-05
Methanomicrobia unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	9.633911368015414e-05	0.0	7.837809593478942e-05	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Methanomassiliicoccus	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Methanocaldococcus	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Edaphobacter	0.0	0.0	0.0001387604070305273	0.0002939303385097732	0.0	0.0004816955684007707	0.00040360942139706517	0.0	0.0	0.0	0.0002532714225411566	0.0003364017248233891
Dyadobacter	0.0	0.0	0.0	4.8988389751628865e-05	5.705808513066301e-05	9.633911368015414e-05	2.8829244385504656e-05	0.0	3.3970853008119036e-05	7.494004796163069e-05	0.0	0.0
Mesotoga	0.0	0.0	0.00016188714153561517	0.0	2.8529042565331506e-05	0.0	0.0	0.0017765701745218936	0.0	3.7470023980815345e-05	0.0002532714225411566	0.00012232789993577784
Metallosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Methanobacteriaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Methanobacterium	0.0	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Methanobrevibacter	0.0	0.00014597474636887818	0.0	2.4494194875814433e-05	2.8529042565331506e-05	4.816955684007707e-05	0.0	2.612603197826314e-05	0.0	3.7470023980815345e-05	0.0	0.0
Methanocaldococcaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	0.0
Methanocella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Methanolobus	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.00023513428780436827	0.0	0.0	0.0	0.0
Methanococcaceae unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Methanococcales unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Methanococcoides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Methanocorpusculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.794170601623807e-05	0.0	0.0	0.0
Methanoculleus	0.0	0.0	2.312673450508788e-05	9.797677950325773e-05	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	6.794170601623807e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Methanofollis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065428450823132	0.0
DsDNA viruses, no RNA stage unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Methanolacinia	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Legionellales unclassified	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Legionellaceae unclassified	0.0	7.298737318443909e-05	6.938020351526365e-05	0.0	8.558712769599452e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	6.794170601623807e-05	3.7470023980815345e-05	8.442380751371887e-05	3.058197498394446e-05
Fermentimonas	0.0	0.0	0.0	0.00012247097437907215	8.558712769599452e-05	0.0	0.0	5.225206395652628e-05	0.0	0.0	0.0	0.0
Ignavibacterium	0.0	0.0	0.0	0.0	0.0	0.0006262042389210019	0.0	0.0	0.0	0.0004121702637889688	0.0	0.0
Gluconobacter	0.0	7.298737318443909e-05	4.625346901017576e-05	7.34825846274433e-05	2.8529042565331506e-05	9.633911368015414e-05	5.765848877100931e-05	0.0	0.0002038251180487142	7.494004796163069e-05	8.442380751371887e-05	6.116394996788892e-05
Gluconacetobacter	0.0	0.0	4.625346901017576e-05	9.797677950325773e-05	0.00017117425539198904	0.00024084778420038535	0.00014414622192752329	0.00015675619186957885	0.0001019125590243571	0.0	0.0	0.0
Holophaga	0.0	0.0	0.00016188714153561517	0.0	0.00028529042565331506	0.00028901734104046245	0.0	0.000365764447695684	0.0	0.00026229016786570743	0.0005065428450823132	0.0004893115997431114
Holophagaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	9.174592495183338e-05
Holospora	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Hydrocarboniphaga	0.0	0.0	9.250693802035152e-05	0.00019595355900651546	0.00011411617026132602	0.0	0.0	0.00015675619186957885	0.0	0.00018735011990407674	0.0	0.00021407382488761124
Hydrogenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001306301598913157	0.0	0.0	0.0	0.00030581974983944464
Hydrogenobaculum	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Glaciecola	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Hydrogenothermaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Geopsychrobacter	0.0	0.0	0.0	0.00012247097437907215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geoglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Geofilum	0.0	0.0006568863586599519	0.00018501387604070305	0.0	0.00034234851078397807	0.0	0.0003171216882405512	0.00039189047967394715	0.0003057376770730713	0.0	0.0	0.0
Geobacteraceae unclassified	0.0	0.00014597474636887818	2.312673450508788e-05	0.0	0.0	4.816955684007707e-05	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Hypocreales unclassified	0.0	0.0	0.0	4.8988389751628865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hypocreomycetidae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	2.612603197826314e-05	0.0	0.0	0.0	0.0
I3likevirus	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geoalkalibacter	0.0	0.0005109116122910736	0.0007631822386679001	0.0	0.0008273422343946138	0.0010597302504816955	0.0006919018652521118	0.0015153098547392623	0.0009172130312192139	0.0004496402877697842	0.0014352047277332207	0.0010703691244380563
Idiomarina	0.0	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.0	0.0	6.794170601623807e-05	3.7470023980815345e-05	4.2211903756859436e-05	6.116394996788892e-05
Hippea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Gordoniaceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Heliobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182882223847842	0.00023779597105683323	0.0	0.0	0.0
Grimontia	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halobacillus	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	0.0	0.0	7.837809593478942e-05	6.794170601623807e-05	0.0	0.0	0.0
Haliea	0.0	0.0	0.0	0.0	0.00014264521282665753	0.0	0.00011531697754201862	0.0	0.0	0.0	0.0	0.0002446557998715557
Halobacteriales unclassified	0.0	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Halobacterium	0.0	0.0	0.0	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Halobacteroidaceae unclassified	0.0	0.00014597474636887818	0.00023126734505087883	0.0	0.0	0.0	5.765848877100931e-05	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Halobacteroides	0.0	0.0	0.00032377428307123034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halolamina	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Halomicrobium	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	5.225206395652628e-05	3.3970853008119036e-05	3.7470023980815345e-05	8.442380751371887e-05	3.058197498394446e-05
Halonatronum	0.0	0.0	0.00020814061054579092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Helicobacteraceae unclassified	0.0	7.298737318443909e-05	4.625346901017576e-05	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Halorhabdus	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	8.442380751371887e-05	0.0
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Gracilimonas	0.0	0.0004379242391066346	0.0002775208140610546	0.0	0.0004279356384799726	0.0	0.0	0.0002612603197826314	0.0	0.0	0.0	0.0
Halothece	0.0	0.0028465075541931244	0.00469472710453284	0.0	0.00302407851192514	0.0	0.0004612679101680745	0.003318006061239419	0.0009511838842273329	0.0	0.0	0.0
Halothermothrix	0.0	0.0008758484782132691	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gracilibacillus	0.0	0.00014597474636887818	4.625346901017576e-05	0.0	5.705808513066301e-05	0.0	0.0	5.225206395652628e-05	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Hassallia	0.0	0.0	0.0	0.00017145936413070101	0.0	0.0	0.00020180471069853258	0.0	0.0002038251180487142	0.0	0.0	0.0
Gorillibacterium	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Idiomarinaceae unclassified	0.0	0.0007298737318443909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ignicoccus	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leeuwenhoekiella	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmatimonadaceae unclassified	0.0	0.0	0.0	4.8988389751628865e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Kosakonia	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Kosmotoga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Ktedonobacteria unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Kushneria	0.0	0.0	0.0	0.0	0.0003138194682186466	0.0	0.0	0.00015675619186957885	0.0	0.00029976019184652276	0.0	0.0
Fimbriimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004121702637889688	0.0	0.0
Lachnoanaerobaculum	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium	0.0	7.298737318443909e-05	0.0	4.8988389751628865e-05	0.0	9.633911368015414e-05	2.8829244385504656e-05	2.612603197826314e-05	6.794170601623807e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Fibrobacteres unclassified	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacimicrobium	0.0	0.0010218232245821472	0.0	0.0	0.0	0.0	0.00017297546631302795	0.0	0.0	0.0	0.0	0.0
Lacinutrix	0.0	0.0	4.625346901017576e-05	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Lactobacillaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	5.225206395652628e-05	0.0	0.0	0.0	0.0
Fervidobacterium	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fervidobacteriaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ferriphaselus	0.0	0.0	0.0	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	0.0	7.494004796163069e-05	0.0	0.0
Ferrimonas	0.0	7.298737318443909e-05	0.00016188714153561517	0.0	0.0	0.0	5.765848877100931e-05	7.837809593478942e-05	0.0	3.7470023980815345e-05	0.0	0.0
Lampropedia	0.0	0.0	4.625346901017576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Latescibacteria unclassified	0.0	0.0	0.00011563367252543941	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	7.837809593478942e-05	0.0	3.7470023980815345e-05	0.0004643309413254538	0.00015290987491972232
Lautropia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.225206395652628e-05	0.0	0.0	0.0	0.0
Lechevalieria	0.0	0.0	0.0	4.8988389751628865e-05	0.0	0.0	0.0	0.0	0.0002038251180487142	0.0	0.0	0.00018349184990366677
Kordiimonas	0.0	0.0	2.312673450508788e-05	0.0001469651692548866	0.0	0.0	0.00017297546631302795	0.0	0.0	0.0	0.0	0.0
Knoellia	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	5.765848877100931e-05	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0	0.0
Francisella	0.0	0.0	0.0	0.0003674129231372165	0.00011411617026132602	4.816955684007707e-05	0.0007207311096376164	0.00015675619186957885	0.0006114753541461426	0.0	0.0	0.0
Fungi unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Gallibacterium	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Intrasporangium	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Isoptericola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
